0.146517,-9.31348,-1.41998,-32.9991,101.3,108.669,525.185,114.085,1042.76,580.969,10051.9,7316.67,59.66,0,10.3233,51.2649,10017.9,13.771,12.0106,81014.7,158.191,101.3,1.40E-31,0.816771
0.146517,-9.34776,-1.44235,-32.9991,101.3,108.734,524.816,114.124,1042.71,590.907,10024.6,7293.38,59.66,0,10.3294,51.2776,9998.41,13.7487,12.0323,80889.6,158.191,101.3,1.39E-31,0.822249
0.152601,-9.38512,-1.46633,-32.9991,101.3,108.797,524.465,114.162,1042.68,600.654,9997.97,7270.73,59.66,0,10.3354,51.2872,9979.81,13.7256,12.053,80769,158.191,101.3,1.39E-31,0.827642
0.154347,-9.42158,-1.49009,-32.9991,101.3,108.862,524.114,114.198,1042.65,610.788,9971.82,7248.6,59.66,0,10.3413,51.2941,9961.23,13.7017,12.0731,80649.7,158.191,101.3,1.38E-31,0.832999
0.154347,-9.45707,-1.5122,-32.9991,101.3,108.925,523.761,114.235,1042.61,620.674,9946.16,7227.01,59.66,0,10.3472,51.2986,9942.63,13.678,12.0923,80532.6,158.191,101.3,1.38E-31,0.838301
0.15947,-9.49165,-1.53345,-32.9991,101.3,108.989,523.427,114.27,1042.6,630.397,9921.12,7206.05,59.66,0,10.3529,51.3006,9924.8,13.6541,12.1111,80415.8,158.191,101.3,1.38E-31,0.843519
0.15947,-9.5253,-1.55358,-32.9991,101.3,109.051,523.112,114.303,1042.58,640.124,9896.58,7185.61,59.66,0,10.3584,51.3003,9907.99,13.6301,12.1288,80302.2,158.191,101.3,1.37E-31,0.848574
0.164347,-9.55825,-1.57272,-32.9991,101.3,109.113,522.786,114.339,1042.58,649.8,9872.67,7165.82,59.66,0,10.3639,51.2979,9890.35,13.6061,12.1453,80191.8,158.191,101.3,1.37E-31,0.853475
0.164347,-9.58994,-1.59086,-32.9991,101.3,109.175,522.47,114.37,1042.54,659.706,9849.16,7146.48,59.66,0,10.369,51.2932,9873.88,13.5824,12.1606,80084.7,158.191,101.3,1.36E-31,0.858233
0.169465,-9.62061,-1.60791,-32.9991,101.3,109.234,522.171,114.406,1042.56,669.014,9826.6,7128.01,59.66,0,10.3739,51.2866,9857.27,13.5585,12.1745,79981.4,158.191,101.3,1.36E-31,0.862859
0.169465,-9.65029,-1.62424,-32.9991,101.3,109.293,521.889,114.436,1042.57,678.591,9804.58,7110.09,59.66,0,10.3784,51.2779,9841.86,13.5344,12.1868,79882.5,158.191,101.3,1.36E-31,0.867361
0.173937,-9.679,-1.63962,-32.9991,101.3,109.348,521.61,114.466,1042.56,688.351,9783.03,7092.64,59.66,0,10.3826,51.2677,9826.85,13.5105,12.1974,79787.8,158.191,101.3,1.36E-31,0.87176
0.173937,-9.70671,-1.65459,-32.9991,101.3,109.407,521.328,114.498,1042.57,697.817,9762.23,7075.91,59.66,0,10.3865,51.2558,9811.32,13.4866,12.2063,79696.9,158.191,101.3,1.35E-31,0.876062
0.179299,-9.73345,-1.66884,-32.9991,101.3,109.462,521.056,114.529,1042.58,707.425,9742.1,7059.81,59.66,0,10.39,51.2423,9796.25,13.4624,12.2137,79610.5,158.191,101.3,1.35E-31,0.880231
0.179299,-9.75933,-1.68229,-32.9991,101.3,109.516,520.797,114.556,1042.58,717.098,9722.37,7044.13,59.66,0,10.3932,51.2275,9782.32,13.4385,12.2191,79527.9,158.191,101.3,1.35E-31,0.884306
0.186778,-9.78425,-1.69501,-32.9991,101.3,109.571,520.546,114.585,1042.6,726.383,9703.38,7029.12,59.66,0,10.396,51.2117,9768.33,13.4146,12.223,79448.6,158.191,101.3,1.34E-31,0.888277
0.185808,-9.80797,-1.70691,-32.9991,101.3,109.626,520.303,114.614,1042.62,735.352,9685.01,7014.69,59.66,0,10.3984,51.1946,9754.87,13.3909,12.226,79372.4,158.191,101.3,1.34E-31,0.892144
0.185782,-9.83089,-1.71814,-32.9991,101.3,109.678,520.076,114.643,1042.68,744.259,9667.52,7001.03,59.66,0,10.4004,51.1764,9741.52,13.3667,12.2254,79299.2,158.191,101.3,1.34E-31,0.895918
0.189183,-9.85277,-1.72901,-32.9991,101.3,109.73,519.848,114.669,1042.69,753.348,9650.34,6987.69,59.66,0,10.4019,51.1573,9728.88,13.3429,12.2254,79228.6,158.191,101.3,1.34E-31,0.89959
0.189183,-9.87389,-1.73948,-32.9991,101.3,109.782,519.626,114.697,1042.74,762.094,9633.95,6975.04,59.66,0,10.403,51.1375,9716,13.3188,12.2228,79160.3,158.191,101.3,1.34E-31,0.903169
0.194532,-9.89413,-1.74899,-32.9991,101.3,109.83,519.406,114.724,1042.77,771.08,9618.07,6962.86,59.66,0,10.4038,51.117,9703.35,13.2946,12.2169,79094.4,158.191,101.3,1.33E-31,0.906655
0.194532,-9.91348,-1.75818,-32.9991,101.3,109.881,519.192,114.751,1042.8,779.754,9602.62,6951.08,59.66,0,10.4042,51.0963,9691.18,13.2707,12.2099,79030.7,158.191,101.3,1.33E-31,0.910048
0.199696,-9.9321,-1.76683,-32.9991,101.3,109.93,518.991,114.777,1042.85,788.06,9587.83,6939.85,59.66,0,10.4042,51.0751,9679.38,13.2467,12.2019,78969.4,158.191,101.3,1.33E-31,0.913349
0.198911,-9.94985,-1.77492,-32.9991,101.3,109.978,518.798,114.802,1042.91,796.348,9573.62,6929.13,59.66,0,10.4038,51.0534,9667.94,13.2225,12.1922,78910.4,158.191,101.3,1.33E-31,0.916564
0.198911,-9.96672,-1.78271,-32.9991,101.3,110.026,518.599,114.829,1042.95,804.569,9559.87,6918.83,59.66,0,10.403,51.0315,9656.28,13.1984,12.1808,78853.8,158.191,101.3,1.33E-31,0.919689
0.204346,-9.98296,-1.78938,-32.9991,101.3,110.07,518.408,114.853,1042.99,812.729,9546.54,6908.91,59.66,0,10.402,51.0094,9645.3,13.1745,12.1679,78799.9,158.191,101.3,1.32E-31,0.922729
0.205353,-9.99811,-1.79632,-32.9991,101.3,110.116,518.239,114.877,1043.06,820.481,9533.96,6899.58,59.66,0,10.4004,50.987,9634.86,13.1503,12.1536,78748.3,158.191,101.3,1.32E-31,0.925683
0.2052,-10.0127,-1.8028,-32.9991,101.3,110.16,518.049,114.903,1043.11,828.583,9521.66,6890.53,59.66,0,10.3986,50.9649,9623.61,13.1259,12.1377,78699.6,158.191,101.3,1.32E-31,0.928551
0.211452,-10.0264,-1.80884,-32.9991,101.3,110.204,517.884,114.925,1043.16,836.322,9509.88,6881.9,59.66,0,10.3965,50.9426,9613.7,13.1016,12.1203,78653.2,158.191,101.3,1.32E-31,0.93134
0.2105,-10.0394,-1.81475,-32.9991,101.3,110.25,517.717,114.949,1043.22,843.715,9498.47,6873.56,59.66,0,10.394,50.9207,9603.63,13.0776,12.1017,78609.4,158.191,101.3,1.32E-31,0.934043
0.211095,-10.0517,-1.81994,-32.9991,101.3,110.292,517.574,114.971,1043.31,850.853,9487.71,6865.74,59.66,0,10.3911,50.8989,9594.31,13.0532,12.0814,78568.6,158.191,101.3,1.32E-31,0.936668
0.215153,-10.0634,-1.82524,-32.9991,101.3,110.335,517.414,114.994,1043.37,858.278,9477.19,6858.14,59.66,0,10.388,50.8773,9584.52,13.0287,12.06,78529.3,158.191,101.3,1.32E-31,0.939205
0.214536,-10.0743,-1.82988,-32.9991,101.3,110.375,517.271,115.015,1043.44,865.452,9467.09,6850.88,59.66,0,10.3846,50.8559,9575.56,13.0043,12.0375,78493,158.191,101.3,1.32E-31,0.941666
0.214536,-10.0846,-1.83441,-32.9991,101.3,110.417,517.125,115.036,1043.5,872.533,9457.38,6843.9,59.66,0,10.3808,50.8348,9566.51,12.9799,12.0153,78458.7,158.191,101.3,1.32E-31,0.944058
0.219388,-10.0943,-1.83842,-32.9991,101.3,110.456,516.98,115.058,1043.57,879.43,9448.1,6837.29,59.66,0,10.3768,50.8139,9557.45,12.9556,11.99,78426.6,158.191,101.3,1.31E-31,0.946365
