Time,20-3 - Temperature,17-2 - Temperature,61-3 - Temperature,53-3 - Temperature,53-3 - Pressure,69 - Temperature,69 - Pressure,81 - Temperature,81 - Pressure,5-2 - Mass Flow,108 - Mass Flow,89-2 - Mass Flow,1 - Temperature,1 - Mass Flow,LIC506 - PV,LIC502 - PV,81 - Mass Flow,86 - Temperature,71-2 - Temperature,67 - Mass Flow,34-2 - Temperature,34-2 - Pressure,34-2 - Mass Flow,LIC508 - OP
[seconds],[C],[C],[C],[C],[kPa],[C],[kPa],[C],[kPa],[kg/h],[kg/h],[kg/h],[C],[kg/h],[%],[%],[kg/h],[C],[C],[kg/h],[C],[kPa],[kg/h],[%]
370581,0.217957,-10.0736,-1.82944,-32.9991,101.3,110.389,517.264,115.011,1043.43,865.934,9466.09,6850.26,59.66,0,10.3848,50.8557,9574.73,13.0072,12.0423,78498,158.191,101.3,1.32E-31,0.942036
370591,0.216894,-10.0838,-1.8344,-32.9991,101.3,110.428,517.12,115.033,1043.49,872.954,9456.38,6843.32,59.66,0,10.3812,50.8345,9565.78,12.9828,12.02,78464,158.191,101.3,1.32E-31,0.944432
370601,0.216894,-10.0936,-1.83826,-32.9991,101.3,110.468,516.979,115.053,1043.56,879.824,9447.14,6836.74,59.66,0,10.3772,50.8135,9556.89,12.9585,11.9937,78432.2,158.191,101.3,1.31E-31,0.946744
370611,0.22299,-10.1027,-1.8422,-32.9991,101.3,110.508,516.838,115.075,1043.62,886.639,9438.22,6830.42,59.66,0,10.373,50.7927,9548.17,12.9343,11.9704,78402.7,158.191,101.3,1.31E-31,0.948977
370621,0.221946,-10.1111,-1.8458,-32.9991,101.3,110.546,516.702,115.096,1043.69,893.183,9429.69,6824.42,59.66,0,10.3686,50.7723,9539.51,12.9101,11.9444,78375.3,158.191,101.3,1.31E-31,0.95113
370631,0.221946,-10.119,-1.8493,-32.9991,101.3,110.584,516.569,115.117,1043.75,899.586,9421.47,6818.66,59.66,0,10.364,50.7524,9531.16,12.8861,11.9175,78350,158.191,101.3,1.31E-31,0.953203
370641,0.227407,-10.1263,-1.8525,-32.9991,101.3,110.62,516.446,115.136,1043.83,905.848,9413.62,6813.18,59.66,0,10.3592,50.7329,9523.12,12.8621,11.8897,78326.9,158.191,101.3,1.31E-31,0.955199
370651,0.226472,-10.1331,-1.85574,-32.9991,101.3,110.658,516.327,115.156,1043.91,911.931,9406.13,6807.98,59.66,0,10.3543,50.7139,9515.25,12.8381,11.8613,78305.8,158.191,101.3,1.31E-31,0.957115
370661,0.226472,-10.1393,-1.85843,-32.9991,101.3,110.691,516.237,115.173,1044.04,917.545,9399.18,6803.2,59.66,0,10.3493,50.6952,9508.07,12.8139,11.8326,78287,158.191,101.3,1.31E-31,0.958955
370671,0.232556,-10.145,-1.86084,-32.9991,101.3,110.726,516.126,115.192,1044.12,923.375,9392.25,6798.42,59.66,0,10.344,50.677,9500.76,12.7902,11.8043,78270.2,158.191,101.3,1.31E-31,0.960716
370681,0.231514,-10.1502,-1.8629,-32.9991,101.3,110.763,516.008,115.211,1044.19,929.148,9385.58,6793.83,59.66,0,10.3385,50.6592,9493.03,12.7669,11.7751,78255.7,158.191,101.3,1.31E-31,0.962401
370691,0.231514,-10.1549,-1.86509,-32.9991,101.3,110.795,515.916,115.227,1044.29,934.554,9379.41,6789.63,59.66,0,10.3328,50.6416,9486.28,12.7437,11.7456,78243.2,158.191,101.3,1.31E-31,0.964011
370701,0.236855,-10.1591,-1.86725,-32.9991,101.3,110.827,515.793,115.246,1044.3,940.284,9372.98,6785.23,59.66,0,10.3272,50.6247,9479.38,12.7214,11.7169,78232.7,158.191,101.3,1.31E-31,0.965547
370711,0.23594,-10.1646,-1.8689,-32.9991,101.3,110.859,515.711,115.263,1044.42,945.183,9367.39,6781.45,59.66,0,10.3214,50.6081,9472.97,12.6987,11.6874,78224.5,158.191,101.3,1.31E-31,0.96701
370721,0.23594,-10.1677,-1.87044,-32.9991,101.3,110.889,515.613,115.279,1044.49,950.355,9361.84,6777.69,59.66,0,10.3154,50.5919,9466.37,12.6765,11.6589,78217.5,158.191,101.3,1.31E-31,0.968394
370731,0.241217,-10.1688,-1.87199,-32.9991,101.3,110.92,515.522,115.296,1044.58,955.203,9356.67,6774.23,59.66,0,10.3094,50.5761,9459.81,12.6546,11.6302,78213.7,158.191,101.3,1.31E-31,0.969711
370741,0.240314,-10.1716,-1.87333,-32.9991,101.3,110.951,515.426,115.313,1044.64,960.065,9351.52,6770.77,59.66,0,10.3034,50.5606,9453.62,12.6334,11.6019,78211.2,158.191,101.3,1.31E-31,0.970945
370751,0.240314,-10.1748,-1.87438,-32.9991,101.3,110.983,515.322,115.331,1044.69,964.871,9346.53,6767.44,59.66,0,10.2974,50.5459,9446.96,12.6126,11.5749,78210.5,158.191,101.3,1.31E-31,0.972111
370761,0.24469,-10.1749,-1.87521,-32.9991,101.3,111.01,515.258,115.345,1044.8,969.095,9342.19,6764.61,59.66,0,10.2913,50.5309,9441.73,12.592,11.5469,78211.6,158.191,101.3,1.31E-31,0.973205
