Time,20-3 - Temperature,17-2 - Temperature,61-3 - Temperature,53-3 - Temperature,53-3 - Pressure,69 - Temperature,69 - Pressure,81 - Temperature,81 - Pressure,5-2 - Mass Flow,108 - Mass Flow,89-2 - Mass Flow,1 - Temperature,1 - Mass Flow,LIC506 - PV,LIC502 - PV,81 - Mass Flow,86 - Temperature,71-2 - Temperature,67 - Mass Flow,34-2 - Temperature,34-2 - Pressure,34-2 - Mass Flow,LIC508 - OP
[seconds],[C],[C],[C],[C],[kPa],[C],[kPa],[C],[kPa],[kg/h],[kg/h],[kg/h],[C],[kg/h],[%],[%],[kg/h],[C],[C],[kg/h],[C],[kPa],[kg/h],[%]
373961,8.24909,-6.78118,1.54568,-32.9991,101.3,103.153,563.533,110.723,1053.61,-5.41E-08,11939.9,8932.36,59.66,0,9.99828,50.0012,11938,15.5822,10.8557,92103.7,158.191,101.3,2.16E-31,0.348825
373971,8.24768,-6.78118,1.54575,-32.9991,101.3,103.154,563.526,110.727,1053.62,-2.08E-09,11939.8,8932.31,59.66,0,9.99846,50.0018,11937.3,15.5822,10.8557,92104.8,158.191,101.3,2.16E-31,0.348893
373981,8.24831,-6.78118,1.54575,-32.9991,101.3,103.156,563.522,110.726,1053.61,1.63E-08,11939.6,8932.1,59.66,0,9.99861,50.0023,11937.3,15.5822,10.8557,92106.3,158.191,101.3,2.16E-31,0.348962
373991,8.24831,-6.78334,1.5442,-32.9991,101.3,103.156,563.509,110.729,1053.6,6.19E-08,11939.3,8931.85,59.66,0,9.99875,50.0033,11936.7,15.5823,10.8557,92107.7,158.191,101.3,2.16E-31,0.349031
374001,8.24831,-6.78325,1.54427,-32.9991,101.3,103.156,563.5,110.729,1053.59,1.09E-07,11939,8931.57,59.66,0,9.9989,50.0041,11936.4,15.5821,10.8557,92108.9,158.191,101.3,2.16E-31,0.349103
374011,8.24831,-6.78325,1.54427,-32.9991,101.3,103.157,563.502,110.731,1053.6,1.22E-07,11938.9,8931.44,59.66,0,9.99906,50.0049,11936.1,15.5818,10.8557,92110.4,158.191,101.3,2.16E-31,0.349172
374021,8.24818,-6.78325,1.54241,-32.9991,101.3,103.157,563.509,110.729,1053.61,3.85E-08,11938.7,8931.27,59.66,0,9.99925,50.0055,11936.5,15.5814,10.8557,92111.7,158.191,101.3,2.16E-31,0.349242
374031,8.24232,-6.78325,1.5439,-32.9991,101.3,103.159,563.496,110.729,1053.6,4.34E-08,11938.4,8931.01,59.66,0,9.99944,50.0063,11935.9,15.5813,10.8557,92112.8,158.191,101.3,2.16E-31,0.349313
374041,8.24716,-6.78325,1.54217,-32.9991,101.3,103.16,563.497,110.73,1053.61,6.04E-08,11938.2,8930.83,59.66,0,9.99959,50.007,11935.8,15.581,10.8557,92114.2,158.191,101.3,2.16E-31,0.349383
