Time,20-3 - Temperature,17-2 - Temperature,61-3 - Temperature,53-3 - Temperature,53-3 - Pressure,69 - Temperature,69 - Pressure,81 - Temperature,81 - Pressure,5-2 - Mass Flow,108 - Mass Flow,89-2 - Mass Flow,1 - Temperature,1 - Mass Flow,LIC506 - PV,LIC502 - PV,81 - Mass Flow,86 - Temperature,71-2 - Temperature,67 - Mass Flow,34-2 - Temperature,34-2 - Pressure,34-2 - Mass Flow,LIC508 - OP
[seconds],[C],[C],[C],[C],[kPa],[C],[kPa],[C],[kPa],[kg/h],[kg/h],[kg/h],[C],[kg/h],[%],[%],[kg/h],[C],[C],[kg/h],[C],[kPa],[kg/h],[%]
370111,-4.3278,-8.18383,-0.961736,-32.9991,101.3,107.895,529.941,113.681,1043.37,438.123,10508.9,7709.8,59.66,0,10.1957,50.7417,10257.1,14.2495,12.0531,82724.9,158.191,101.3,1.33E-31,0.817743
370121,-4.34464,-8.24821,-1.04582,-32.9991,101.3,108.008,529.112,113.754,1043.2,448.509,10474.5,7676.9,59.66,0,10.1929,50.8167,10215.8,14.2452,12.1439,82349.7,158.191,101.3,1.31E-31,0.832776
370131,-4.35667,-8.31551,-1.11999,-32.9991,101.3,108.122,528.301,113.821,1043.02,459.327,10437.8,7641.89,59.66,0,10.192,50.8948,10175.3,14.2398,12.2393,81938.1,158.191,101.3,1.30E-31,0.847337
370141,-4.36492,-8.38514,-1.1899,-32.9991,101.3,108.225,527.543,113.882,1042.83,470.433,10399.1,7605.31,59.66,0,10.1932,50.9734,10138.1,14.2335,12.3387,81584.9,158.191,101.3,1.28E-31,0.861981
370151,-4.36986,-8.4543,-1.25301,-32.9991,101.3,108.327,526.83,113.944,1042.69,481.296,10359.2,7567.75,59.66,0,10.1962,51.0509,10102.7,14.2264,12.4414,81195.5,158.191,101.3,1.27E-31,0.876866
370161,-4.3719,-8.52441,-1.31055,-32.9991,101.3,108.425,526.157,113.997,1042.53,492.706,10318.2,7529.44,59.66,0,10.201,51.1258,10069.4,14.2189,12.5473,80786.4,158.191,101.3,1.25E-31,0.891317
370171,-4.37157,-8.59491,-1.36449,-32.9991,101.3,108.523,525.518,114.052,1042.41,504.062,10276.8,7490.98,59.66,0,10.2075,51.1968,10037.1,14.2109,12.6559,80410.8,158.191,101.3,1.24E-31,0.905445
370181,-4.36919,-8.66473,-1.41523,-32.9991,101.3,108.614,524.896,114.103,1042.26,515.874,10234.7,7452.23,59.66,0,10.2154,51.2631,10006.5,14.2032,12.7667,80016.6,158.191,101.3,1.23E-31,0.918993
370191,-4.36489,-8.73311,-1.46056,-32.9991,101.3,108.706,524.294,114.153,1042.1,527.928,10192.4,7413.53,59.66,0,10.2244,51.3245,9976.93,14.1957,12.877,79663.1,158.191,101.3,1.22E-31,0.932752
370201,-4.35932,-8.80124,-1.50363,-32.9991,101.3,108.795,523.741,114.201,1041.99,539.784,10150.4,7375.42,59.66,0,10.2346,51.3802,9949,14.1881,12.9921,79299.8,158.191,101.3,1.21E-31,0.946206
370211,-4.35267,-8.8681,-1.54416,-32.9991,101.3,108.88,523.197,114.246,1041.85,552.132,10108.5,7337.61,59.66,0,10.2458,51.43,9922.36,14.1816,13.1081,78979.6,158.191,101.3,1.20E-31,0.959345
370221,-4.34493,-8.93235,-1.57897,-32.9991,101.3,108.961,522.675,114.29,1041.69,564.646,10066.9,7300.47,59.66,0,10.2577,51.4735,9897.01,14.1759,13.2254,78659.6,158.191,101.3,1.19E-31,0.973145
370231,-4.33668,-8.99594,-1.61315,-32.9991,101.3,109.043,522.191,114.334,1041.61,576.694,10026.4,7264.47,59.66,0,10.2702,51.5106,9872.37,14.1706,13.3435,78360.5,158.191,101.3,1.18E-31,0.986882
370241,-4.32809,-9.05819,-1.64617,-32.9991,101.3,109.124,521.729,114.377,1041.54,588.885,9986.73,7229.44,59.66,0,10.283,51.5415,9848.68,14.1662,13.4625,78065.5,158.191,101.3,1.17E-31,0.999942
370251,-4.3192,-9.11854,-1.676,-32.9991,101.3,109.201,521.281,114.416,1041.44,601.488,9947.65,7195.25,59.66,0,10.2962,51.5664,9826.17,14.163,13.5823,77797.6,158.191,101.3,1.16E-31,1.01254
370261,-4.31011,-9.1767,-1.70327,-32.9991,101.3,109.276,520.85,114.455,1041.36,613.91,9909.52,7162.15,59.66,0,10.3096,51.5854,9804.27,14.161,13.7025,77562.1,158.191,101.3,1.15E-31,1.02515
370271,-4.30071,-9.23218,-1.72666,-32.9991,101.3,109.349,520.461,114.491,1041.32,626.251,9872.51,7130.28,59.66,0,10.3231,51.5987,9784.2,14.1599,13.8232,77310.7,158.191,101.3,1.14E-31,1.03835
370281,-4.29139,-9.28672,-1.74942,-32.9991,101.3,109.421,520.07,114.527,1041.25,639.007,9836.49,7099.51,59.66,0,10.3364,51.6063,9764.12,14.1602,13.9445,77069.8,158.191,101.3,1.13E-31,1.05134
370291,-4.28211,-9.33931,-1.77019,-32.9991,101.3,109.489,519.7,114.562,1041.19,651.54,9801.48,7069.86,59.66,0,10.3494,51.6088,9745.38,14.1621,14.0655,76836.4,158.191,101.3,1.13E-31,1.06417
370301,-4.27285,-9.38993,-1.78888,-32.9991,101.3,109.556,519.358,114.595,1041.14,663.957,9767.78,7041.56,59.66,0,10.3622,51.6062,9727.78,14.1651,14.1863,76607.6,158.191,101.3,1.12E-31,1.07686
370311,-4.26366,-9.43877,-1.80602,-32.9991,101.3,109.621,519.023,114.628,1041.08,676.469,9735.21,7014.47,59.66,0,10.3745,51.5987,9710.71,14.1695,14.3065,76384.5,158.191,101.3,1.11E-31,1.08946
370321,-4.25484,-9.48565,-1.82187,-32.9991,101.3,109.686,518.705,114.661,1041.05,688.875,9704.03,6988.74,59.66,0,10.3863,51.5868,9694,14.1751,14.4262,76165.3,158.191,101.3,1.10E-31,1.10198
370331,-4.24761,-9.53073,-1.83679,-32.9991,101.3,109.748,518.409,114.692,1041.04,701.041,9674.16,6964.32,59.66,0,10.3975,51.571,9678.12,14.182,14.5446,75952,158.191,101.3,1.10E-31,1.11441
370341,-4.23804,-9.57403,-1.85167,-32.9991,101.3,109.81,518.121,114.723,1041.04,713.27,9645.43,6941.06,59.66,0,10.4082,51.5517,9662.64,14.1897,14.6583,75752.6,158.191,101.3,1.09E-31,1.12693
370351,-4.22943,-9.61568,-1.87705,-32.9991,101.3,109.881,517.817,114.758,1041.05,725.279,9618.02,6919.07,59.66,0,10.4182,51.5296,9645.5,14.1985,14.7755,75526.8,158.191,101.3,1.09E-31,1.13933
370361,-4.22033,-9.65676,-1.93703,-32.9991,101.3,109.986,517.38,114.819,1041.09,737.06,9591.68,6898.07,59.66,0,10.4274,51.5077,9619.33,14.2082,14.8894,75339.5,158.191,101.3,1.08E-31,1.15125
370371,-4.21245,-9.69752,-2.02006,-32.9991,101.3,110.109,516.786,114.902,1041.05,749.373,9564.46,6876.22,59.66,0,10.4358,51.491,9585.63,14.2188,15.001,75151.3,158.191,101.3,1.08E-31,1.16292
370381,-4.20385,-9.73961,-2.10127,-32.9991,101.3,110.238,516.109,114.988,1040.98,761.939,9535.44,6852.56,59.66,0,10.4434,51.4825,9548.7,14.2294,15.11,74979.6,158.191,101.3,1.07E-31,1.17476
370391,-4.19654,-9.78441,-2.18254,-32.9991,101.3,110.366,515.427,115.07,1040.94,774.218,9504.54,6826.93,59.66,0,10.4503,51.483,9511.46,14.239,15.2167,74804.3,158.191,101.3,1.07E-31,1.1865
370401,-4.18895,-9.83109,-2.26206,-32.9991,101.3,110.497,514.719,115.153,1040.9,786.808,9471.45,6799.08,59.66,0,10.4565,51.4923,9473.22,14.247,15.3209,74636.7,158.191,101.3,1.06E-31,1.19793
370411,-4.18178,-9.87944,-2.33956,-32.9991,101.3,110.633,513.987,115.234,1040.84,799.489,9436.56,6769.4,59.66,0,10.4623,51.5084,9433.89,14.2533,15.4221,74475.3,158.191,101.3,1.06E-31,1.20904
370421,-4.1749,-9.92935,-2.41468,-32.9991,101.3,110.76,513.262,115.308,1040.74,812.589,9399.76,6737.85,59.66,0,10.4678,51.53,9395.89,14.2578,15.5203,74320.1,158.191,101.3,1.05E-31,1.21982
370431,-4.17243,-9.98102,-2.48707,-32.9991,101.3,110.894,512.555,115.387,1040.71,825.188,9361.85,6705.11,59.66,0,10.473,51.5563,9357.77,14.2597,15.6148,74170,158.191,101.3,1.05E-31,1.23027
370441,-4.16317,-10.0326,-2.55695,-32.9991,101.3,111.027,511.834,115.46,1040.62,838.477,9322.56,6671.06,59.66,0,10.4781,51.5854,9319.72,14.2596,15.7056,74024,158.191,101.3,1.04E-31,1.24038
370451,-4.15953,-10.0853,-2.62481,-32.9991,101.3,111.161,511.105,115.535,1040.51,851.875,9282.1,6635.93,59.66,0,10.4831,51.6168,9281.84,14.2573,15.7921,73882.7,158.191,101.3,1.04E-31,1.25015
370461,-4.15124,-10.1386,-2.69049,-32.9991,101.3,111.294,510.408,115.608,1040.46,864.887,9241.18,6600.29,59.66,0,10.4881,51.6493,9244.77,14.2524,15.874,73744.3,158.191,101.3,1.04E-31,1.25958
370471,-4.1471,-10.1921,-2.75392,-32.9991,101.3,111.43,509.701,115.682,1040.38,878.377,9199.56,6564.03,59.66,0,10.4933,51.6824,9207.11,14.2451,15.9513,73611,158.191,101.3,1.03E-31,1.26865
370481,-4.14011,-10.2456,-2.81627,-32.9991,101.3,111.565,509.005,115.755,1040.32,891.864,9157.49,6527.34,59.66,0,10.4983,51.7154,9170.24,14.2353,16.0234,73480.1,158.191,101.3,1.03E-31,1.27736
370491,-4.13549,-10.2992,-2.87617,-32.9991,101.3,111.702,508.311,115.827,1040.25,905.376,9115.13,6490.41,59.66,0,10.5035,51.7478,9133.1,14.2231,16.0902,73354.6,158.191,101.3,1.03E-31,1.28574
370501,-4.12946,-10.3526,-2.93547,-32.9991,101.3,111.838,507.623,115.899,1040.17,919.187,9072.47,6453.26,59.66,0,10.5087,51.779,9096.89,14.2085,16.1516,73232.2,158.191,101.3,1.02E-31,1.29376
370511,-4.12474,-10.4059,-2.99274,-32.9991,101.3,111.973,506.933,115.969,1040.07,933.12,9029.65,6416.02,59.66,0,10.5139,51.8088,9060.66,14.1916,16.2067,73114.8,158.191,101.3,1.02E-31,1.30144
370521,-4.11928,-10.4588,-3.04887,-32.9991,101.3,112.109,506.261,116.039,1040.01,946.981,8987.14,6379.09,59.66,0,10.5193,51.8365,9024.72,14.1718,16.2563,73000.6,158.191,101.3,1.02E-31,1.3088
370531,-4.11471,-10.5114,-3.10399,-32.9991,101.3,112.246,505.586,116.11,1039.93,961.087,8944.64,6342.26,59.66,0,10.5246,51.8622,8989.05,14.1499,16.3017,72890.7,158.191,101.3,1.02E-31,1.31579
370541,-4.10967,-10.5636,-3.15698,-32.9991,101.3,112.386,504.914,116.181,1039.86,975.126,8902.37,6305.68,59.66,0,10.53,51.886,8953.21,14.1255,16.3405,72785.9,158.191,101.3,1.01E-31,1.32246
370551,-4.10523,-10.6152,-3.21059,-32.9991,101.3,112.521,504.261,116.249,1039.8,989.186,8860.45,6269.45,59.66,0,10.5352,51.9076,8918.21,14.0985,16.3733,72684.9,158.191,101.3,1.01E-31,1.32882
370561,-4.10052,-10.6662,-3.26195,-32.9991,101.3,112.664,503.586,116.322,1039.72,1003.59,8818.62,6233.4,59.66,0,10.5405,51.9273,8882.33,14.0694,16.4023,72585,158.191,101.3,1.01E-31,1.33487
