372671,8.26338,-6.83138,1.51859,-32.9991,101.3,103.246,562.764,110.762,1053.03,-3.32E-08,11905.2,8905.56,59.66,0,9.99037,49.9698,11904.9,15.5155,10.7974,91701.4,158.191,101.3,2.15E-31,0.347608
372681,8.2589,-6.83138,1.52009,-32.9991,101.3,103.246,562.788,110.761,1053.06,-4.37E-08,11905.9,8906.04,59.66,0,9.99041,49.9697,11905.9,15.516,10.7974,91705.8,158.191,101.3,2.15E-31,0.34757
372691,8.25988,-6.83138,1.52001,-32.9991,101.3,103.246,562.785,110.761,1053.05,-5.08E-08,11906.2,8906.31,59.66,0,9.99044,49.9698,11905.9,15.5168,10.7993,91710.1,158.191,101.3,2.15E-31,0.347536
372701,8.26641,-6.8293,1.52001,-32.9991,101.3,103.241,562.801,110.761,1053.08,-5.08E-08,11906.8,8906.84,59.66,0,9.99047,49.9698,11906.2,15.5174,10.7987,91714.6,158.191,101.3,2.15E-31,0.347497
372711,8.26189,-6.8293,1.52179,-32.9991,101.3,103.242,562.811,110.759,1053.07,-6.28E-08,11907.2,8907.13,59.66,0,9.99041,49.9697,11906.9,15.5183,10.7987,91718.7,158.191,101.3,2.15E-31,0.347462
372721,8.26287,-6.82735,1.52179,-32.9991,101.3,103.237,562.822,110.758,1053.08,-1.07E-07,11907.7,8907.54,59.66,0,9.99032,49.9697,11907.3,15.519,10.7987,91723.3,158.191,101.3,2.15E-31,0.347425
372731,8.26947,-6.82735,1.52318,-32.9991,101.3,103.239,562.84,110.756,1053.08,-5.31E-08,11908.2,8907.9,59.66,0,9.99035,49.9695,11908.4,15.5198,10.8006,91727.4,158.191,101.3,2.15E-31,0.347392
372741,8.26484,-6.82735,1.52318,-32.9991,101.3,103.238,562.846,110.759,1053.1,-8.37E-08,11908.8,8908.34,59.66,0,9.99028,49.9696,11908.3,15.5206,10.8,91732,158.191,101.3,2.15E-31,0.347352
372751,8.26594,-6.82505,1.52318,-32.9991,101.3,103.233,562.86,110.756,1053.11,-1.17E-07,11909.3,8908.77,59.66,0,9.99018,49.9695,11908.9,15.5211,10.8,91736.3,158.191,101.3,2.15E-31,0.347316
372761,8.27236,-6.82505,1.52381,-32.9991,101.3,103.235,562.876,110.755,1053.11,-9.23E-08,11909.8,8909.16,59.66,0,9.99023,49.9693,11909.9,15.522,10.8,91740.6,158.191,101.3,2.15E-31,0.347279
372771,8.26796,-6.82297,1.52546,-32.9991,101.3,103.234,562.872,110.755,1053.1,-6.96E-08,11910.1,8909.42,59.66,0,9.99019,49.9695,11909.8,15.5229,10.8012,91745,158.191,101.3,2.15E-31,0.347248
372781,8.26895,-6.82305,1.52546,-32.9991,101.3,103.229,562.886,110.755,1053.12,-5.73E-08,11910.7,8909.9,59.66,0,9.99012,49.9695,11910.2,15.5236,10.8012,91749.5,158.191,101.3,2.15E-31,0.347206
372791,8.27538,-6.82305,1.52745,-32.9991,101.3,103.232,562.901,110.754,1053.13,-4.99E-08,11911.2,8910.26,59.66,0,9.99015,49.9695,11911,15.5243,10.8012,91753.5,158.191,101.3,2.15E-31,0.347174
372801,8.27091,-6.82046,1.52745,-32.9991,101.3,103.227,562.909,110.754,1053.13,-4.03E-08,11911.7,8910.65,59.66,0,9.99018,49.9696,11911.2,15.525,10.8032,91758.2,158.191,101.3,2.15E-31,0.347137
372811,8.27185,-6.82056,1.52745,-32.9991,101.3,103.229,562.93,110.752,1053.14,-3.20E-08,11912.2,8911.04,59.66,0,9.99011,49.9694,11912.3,15.5259,10.8026,91762.3,158.191,101.3,2.15E-31,0.3471
372821,8.27843,-6.82056,1.52915,-32.9991,101.3,103.227,562.933,110.753,1053.15,-2.67E-08,11912.7,8911.44,59.66,0,9.99009,49.9695,11912.3,15.5267,10.8026,91766.8,158.191,101.3,2.15E-31,0.347063
372831,8.2739,-6.81833,1.52915,-32.9991,101.3,103.223,562.942,110.753,1053.16,-2.30E-08,11913.2,8911.85,59.66,0,9.99014,49.9695,11912.7,15.5274,10.8044,91771,158.191,101.3,2.15E-31,0.34703
372841,8.27486,-6.81842,1.52915,-32.9991,101.3,103.225,562.962,110.75,1053.17,-2.12E-08,11913.6,8912.22,59.66,0,9.99015,49.9694,11913.8,15.5283,10.8038,91775.6,158.191,101.3,2.15E-31,0.34699
372851,8.28143,-6.81842,1.53116,-32.9991,101.3,103.225,562.966,110.752,1053.17,-2.12E-08,11914.1,8912.59,59.66,0,9.99017,49.9696,11913.8,15.529,10.8038,91779.5,158.191,101.3,2.15E-31,0.346957
