Time,20-3 - Temperature,17-2 - Temperature,61-3 - Temperature,53-3 - Temperature,53-3 - Pressure,69 - Temperature,69 - Pressure,81 - Temperature,81 - Pressure,5-2 - Mass Flow,108 - Mass Flow,89-2 - Mass Flow,1 - Temperature,1 - Mass Flow,LIC506 - PV,LIC502 - PV,81 - Mass Flow,86 - Temperature,71-2 - Temperature,67 - Mass Flow,34-2 - Temperature,34-2 - Pressure,34-2 - Mass Flow,LIC508 - OP
[seconds],[C],[C],[C],[C],[kPa],[C],[kPa],[C],[kPa],[kg/h],[kg/h],[kg/h],[C],[kg/h],[%],[%],[kg/h],[C],[C],[kg/h],[C],[kPa],[kg/h],[%]
370791,0.247361,-10.1779,-1.87733,-32.9991,101.3,111.081,515.019,115.391,1045.01,981.707,9330.41,6756.9,59.66,0,10.2733,50.4897,9425.25,12.5321,11.4709,78214.1,158.191,101.3,1.31E-31,0.975648
370801,0.251929,-10.1781,-1.87777,-32.9991,101.3,111.109,514.942,115.404,1045.07,985.836,9326.54,6754.38,59.66,0,10.2671,50.4767,9420.01,12.5143,11.4497,78221.7,158.191,101.3,1.31E-31,0.976468
370811,0.251929,-10.1781,-1.87775,-32.9991,101.3,111.132,514.868,115.42,1045.15,989.492,9323.01,6752.13,59.66,0,10.2611,50.4639,9414.47,12.4972,11.4303,78231.1,158.191,101.3,1.31E-31,0.977221
370821,0.251929,-10.1781,-1.87809,-32.9991,101.3,111.159,514.81,115.431,1045.23,993.1,9319.59,6749.94,59.66,0,10.2549,50.4515,9410.19,12.481,11.4131,78241.9,158.191,101.3,1.31E-31,0.977906
370831,0.256218,-10.1781,-1.87807,-32.9991,101.3,111.183,514.743,115.443,1045.28,996.852,9316.26,6747.79,59.66,0,10.2487,50.4395,9405.48,12.4656,11.3986,78253.6,158.191,101.3,1.31E-31,0.978528
370841,0.256218,-10.176,-1.87757,-32.9991,101.3,111.206,514.678,115.458,1045.37,1000.05,9313.36,6746,59.66,0,10.2425,50.4276,9400.36,12.4514,11.3888,78267.7,158.191,101.3,1.32E-31,0.979061
370851,0.262174,-10.1742,-1.87725,-32.9991,101.3,111.229,514.617,115.47,1045.44,1003.4,9310.54,6744.23,59.66,0,10.2363,50.4159,9395.88,12.4383,11.3799,78283.1,158.191,101.3,1.32E-31,0.979529
370861,0.261267,-10.1726,-1.87677,-32.9991,101.3,111.251,514.572,115.481,1045.53,1006.51,9307.97,6742.65,59.66,0,10.2302,50.4046,9391.89,12.4262,11.3746,78300.6,158.191,101.3,1.32E-31,0.979909
370871,0.261267,-10.1705,-1.87604,-32.9991,101.3,111.273,514.517,115.492,1045.58,1009.75,9305.37,6741.05,59.66,0,10.2241,50.3935,9387.9,12.4156,11.3741,78318.3,158.191,101.3,1.32E-31,0.980267
370881,0.265301,-10.1683,-1.87557,-32.9991,101.3,111.296,514.471,115.503,1045.67,1012.53,9303.1,6739.67,59.66,0,10.218,50.3827,9384.02,12.4064,11.3759,78337.8,158.191,101.3,1.32E-31,0.980536
370891,0.265301,-10.1658,-1.87421,-32.9991,101.3,111.312,514.418,115.514,1045.73,1015.57,9300.99,6738.44,59.66,0,10.2119,50.372,9379.88,12.3986,11.3847,78359,158.191,101.3,1.32E-31,0.980737
370901,0.268747,-10.164,-1.87322,-32.9991,101.3,111.334,514.381,115.523,1045.8,1018.16,9298.98,6737.25,59.66,0,10.2058,50.3613,9376.81,12.3931,11.3987,78381.7,158.191,101.3,1.32E-31,0.980899
370911,0.268747,-10.1616,-1.87168,-32.9991,101.3,111.352,514.341,115.533,1045.87,1020.8,9297.18,6736.23,59.66,0,10.1998,50.3509,9373.4,12.3895,11.4214,78406,158.191,101.3,1.32E-31,0.98105
370921,0.273199,-10.1568,-1.87039,-32.9991,101.3,111.37,514.298,115.542,1045.93,1023.47,9295.54,6735.33,59.66,0,10.1938,50.3405,9369.99,12.3879,11.4481,78430.8,158.191,101.3,1.32E-31,0.981166
370931,0.273199,-10.1536,-1.86866,-32.9991,101.3,111.387,514.257,115.55,1045.97,1026.13,9293.94,6734.47,59.66,0,10.1878,50.3302,9367.01,12.3891,11.4836,78455.5,158.191,101.3,1.32E-31,0.981275
370941,0.279937,-10.1497,-1.86698,-32.9991,101.3,111.404,514.225,115.557,1046.02,1028.43,9292.55,6733.76,59.66,0,10.1819,50.3199,9364.49,12.3932,11.5272,78482.4,158.191,101.3,1.33E-31,0.981289
370951,0.278911,-10.1456,-1.86575,-32.9991,101.3,111.419,514.201,115.566,1046.11,1030.29,9291.6,6733.39,59.66,0,10.1759,50.3097,9361.68,12.3998,11.5789,78510.5,158.191,101.3,1.33E-31,0.981266
370961,0.278911,-10.1421,-1.86441,-32.9991,101.3,111.435,514.175,115.575,1046.17,1032.12,9290.69,6733.03,59.66,0,10.17,50.2995,9359.06,12.4096,11.6393,78539.9,158.191,101.3,1.33E-31,0.981206
370971,0.283257,-10.1378,-1.86193,-32.9991,101.3,111.448,514.158,115.583,1046.24,1033.83,9289.98,6732.83,59.66,0,10.164,50.2894,9356.93,12.4226,11.7086,78570.1,158.191,101.3,1.33E-31,0.981108
370981,0.283257,-10.1333,-1.85936,-32.9991,101.3,111.46,514.141,115.589,1046.31,1035.66,9289.46,6732.78,59.66,0,10.158,50.2791,9354.87,12.4386,11.7867,78601.5,158.191,101.3,1.33E-31,0.98098
370991,0.286977,-10.1282,-1.85699,-32.9991,101.3,111.474,514.131,115.595,1046.37,1037.3,9289.06,6732.8,59.66,0,10.1521,50.2689,9353.24,12.4581,11.8734,78634,158.191,101.3,1.33E-31,0.980743
371001,0.286977,-10.1233,-1.85446,-32.9991,101.3,111.489,514.114,115.601,1046.42,1038.84,9288.72,6732.87,59.66,0,10.1461,50.2589,9351.46,12.4812,11.9679,78667.7,158.191,101.3,1.33E-31,0.980472
371011,0.291786,-10.118,-1.8517,-32.9991,101.3,111.498,514.103,115.607,1046.49,1040.31,9288.68,6733.17,59.66,0,10.1402,50.2488,9349.78,12.5074,12.0694,78702.2,158.191,101.3,1.34E-31,0.980162
371021,0.291786,-10.1123,-1.8491,-32.9991,101.3,111.512,514.101,115.614,1046.57,1041.42,9288.86,6733.61,59.66,0,10.1342,50.2389,9348.26,12.5366,12.1763,78737.7,158.191,101.3,1.34E-31,0.979819
371031,0.29927,-10.1067,-1.84623,-32.9991,101.3,111.519,514.094,115.618,1046.61,1042.93,9289,6734.02,59.66,0,10.1282,50.229,9347.11,12.5686,12.2871,78774.1,158.191,101.3,1.34E-31,0.979442
371041,0.298131,-10.1007,-1.84311,-32.9991,101.3,111.528,514.1,115.621,1046.68,1044.08,9289.45,6734.65,59.66,0,10.1222,50.2189,9346.42,12.603,12.3996,78811.6,158.191,101.3,1.34E-31,0.979036
371051,0.298131,-10.0947,-1.83973,-32.9991,101.3,111.536,514.102,115.626,1046.73,1045.2,9290.07,6735.41,59.66,0,10.1161,50.2088,9345.52,12.6394,12.512,78849.9,158.191,101.3,1.34E-31,0.978602
371061,0.302522,-10.088,-1.83506,-32.9991,101.3,111.542,514.112,115.629,1046.79,1046.19,9290.89,6736.33,59.66,0,10.1101,50.1986,9345.06,12.6772,12.6221,78889.3,158.191,101.3,1.34E-31,0.978144
