-4.35699,-8.31592,-1.12037,-32.9991,101.3,108.117,528.308,113.816,1043.02,459.435,10437.9,7641.97,59.66,0,10.192,50.8945,10175.7,14.2397,12.2394,81938,158.191,101.3,1.30E-31,0.847334
-4.36529,-8.38475,-1.19048,-32.9991,101.3,108.222,527.546,113.882,1042.85,470.43,10399.2,7605.39,59.66,0,10.1932,50.9733,10138,14.2334,12.3388,81584.7,158.191,101.3,1.28E-31,0.861977
-4.37022,-8.45419,-1.25332,-32.9991,101.3,108.325,526.831,113.939,1042.69,481.42,10359.3,7567.79,59.66,0,10.1962,51.0509,10102.5,14.2263,12.4415,81195.4,158.191,101.3,1.27E-31,0.876863
-4.37227,-8.52472,-1.31143,-32.9991,101.3,108.422,526.152,113.996,1042.51,492.951,10318,7529.31,59.66,0,10.2011,51.1259,10069.6,14.2189,12.5473,80786.2,158.191,101.3,1.25E-31,0.891314
-4.37195,-8.59462,-1.36512,-32.9991,101.3,108.518,525.501,114.052,1042.36,504.463,10276.3,7490.6,59.66,0,10.2075,51.1972,10037.3,14.2112,12.6558,80410.5,158.191,101.3,1.24E-31,0.905443
-4.36959,-8.66459,-1.41524,-32.9991,101.3,108.613,524.891,114.101,1042.24,516.108,10234.5,7452.05,59.66,0,10.2152,51.2633,10006.5,14.2032,12.7667,80016.4,158.191,101.3,1.23E-31,0.918991
-4.36534,-8.73349,-1.46047,-32.9991,101.3,108.706,524.285,114.154,1042.06,528.264,10192.1,7413.31,59.66,0,10.2243,51.3247,9977.06,14.1957,12.8771,79663,158.191,101.3,1.22E-31,0.93275
-4.35978,-8.80135,-1.50332,-32.9991,101.3,108.79,523.722,114.201,1041.93,540.223,10149.9,7375.05,59.66,0,10.2346,51.3803,9949.31,14.1886,12.9919,79299.5,158.191,101.3,1.21E-31,0.946203
-4.35313,-8.86801,-1.54417,-32.9991,101.3,108.878,523.195,114.247,1041.83,552.176,10108.4,7337.58,59.66,0,10.2458,51.4297,9922.53,14.1817,13.1081,78979.3,158.191,101.3,1.20E-31,0.959343
-4.3454,-8.93229,-1.57875,-32.9991,101.3,108.963,522.684,114.292,1041.73,564.39,10067.2,7300.67,59.66,0,10.2577,51.4732,9896.89,14.1757,13.2254,78659.4,158.191,101.3,1.19E-31,0.973144
-4.33714,-8.99606,-1.61307,-32.9991,101.3,109.044,522.198,114.334,1041.62,576.697,10026.6,7264.58,59.66,0,10.2702,51.5102,9872.59,14.1705,13.3436,78360.3,158.191,101.3,1.18E-31,0.986882
-4.32855,-9.0583,-1.64583,-32.9991,101.3,109.125,521.726,114.376,1041.53,589.059,9986.7,7229.46,59.66,0,10.2832,51.5411,9848.7,14.1663,13.4626,78065.2,158.191,101.3,1.17E-31,0.999943
-4.31964,-9.1185,-1.67607,-32.9991,101.3,109.202,521.284,114.415,1041.46,601.494,9947.81,7195.42,59.66,0,10.2964,51.5659,9826.04,14.163,13.5825,77797.3,158.191,101.3,1.16E-31,1.01254
-4.31056,-9.17673,-1.70357,-32.9991,101.3,109.275,520.858,114.454,1041.37,614.023,9909.61,7162.26,59.66,0,10.3097,51.585,9804.6,14.161,13.7027,77561.8,158.191,101.3,1.15E-31,1.02516
-4.30115,-9.23195,-1.72663,-32.9991,101.3,109.347,520.461,114.49,1041.31,626.49,9872.56,7130.34,59.66,0,10.323,51.5983,9784.28,14.1601,13.8235,77310.3,158.191,101.3,1.14E-31,1.03836
-4.29182,-9.2866,-1.74946,-32.9991,101.3,109.42,520.065,114.527,1041.23,639.13,9836.4,7099.46,59.66,0,10.3363,51.606,9764.44,14.1606,13.9446,77069.4,158.191,101.3,1.13E-31,1.05135
