Time,20-3 - Temperature,17-2 - Temperature,61-3 - Temperature,53-3 - Temperature,53-3 - Pressure,69 - Temperature,69 - Pressure,81 - Temperature,81 - Pressure,5-2 - Mass Flow,108 - Mass Flow,89-2 - Mass Flow,1 - Temperature,1 - Mass Flow,LIC506 - PV,LIC502 - PV,81 - Mass Flow,86 - Temperature,71-2 - Temperature,67 - Mass Flow,34-2 - Temperature,34-2 - Pressure,34-2 - Mass Flow,LIC508 - OP
[seconds],[C],[C],[C],[C],[kPa],[C],[kPa],[C],[kPa],[kg/h],[kg/h],[kg/h],[C],[kg/h],[%],[%],[kg/h],[C],[C],[kg/h],[C],[kPa],[kg/h],[%]
369931,4.11848,-8.69745,-0.48313,-32.9991,101.3,106.582,537.946,112.739,1043.71,292.778,10658.9,7837.1,59.66,0,10.3444,51.2067,10696.1,14.3656,11.4852,85212.3,158.191,101.3,1.70E-31,0.608905
369941,4.00307,-8.72031,-0.477927,-32.9991,101.3,106.62,537.749,112.759,1043.72,301.292,10643.2,7824.69,59.66,0,10.3462,51.1863,10685.2,14.3398,11.4719,85876,158.191,101.3,1.70E-31,0.610722
369951,3.27289,-8.65355,-0.348226,-32.9991,101.3,106.594,537.837,112.735,1043.75,309.775,10627.7,7812.55,59.66,0,10.3476,51.1607,10692.5,14.3159,11.4573,87481.1,158.191,101.3,1.69E-31,0.612515
369961,1.72064,-8.42249,-0.10424,-32.9991,101.3,106.497,538.383,112.635,1043.84,317.698,10615.4,7803.41,59.66,0,10.348,51.1185,10725.7,14.2923,11.4451,89180.6,158.191,101.3,1.67E-31,0.616125
369971,-0.290306,-8.11382,0.1558,-32.9991,101.3,106.389,539.183,112.517,1043.99,324.827,10610.2,7801.07,59.66,0,10.3465,51.0484,10770.2,14.2711,11.4383,90439.4,158.191,101.3,1.64E-31,0.623495
369981,-2.3828,-7.81255,0.356016,-32.9991,101.3,106.322,539.913,112.437,1044.16,331.417,10614.6,7807.79,59.66,0,10.3414,50.945,10807.4,14.2549,11.4386,91010.2,158.191,101.3,1.61E-31,0.635298
369991,-4.32138,-7.56458,0.458953,-32.9991,101.3,106.321,540.334,112.424,1044.34,337.439,10628.3,7822.88,59.66,0,10.3316,50.8155,10823.7,14.2457,11.4516,90991.2,158.191,101.3,1.57E-31,0.650435
370001,-5.90529,-7.38344,0.470118,-32.9991,101.3,106.388,540.319,112.484,1044.52,343.19,10647.7,7842.71,59.66,0,10.3167,50.6765,10814.5,14.2443,11.4739,90582.8,158.191,101.3,1.53E-31,0.668858
370011,-7.08624,-7.26765,0.408033,-32.9991,101.3,106.505,539.876,112.596,1044.61,349.353,10668.2,7862.91,59.66,0,10.2977,50.5443,10783,14.2504,11.511,89810.7,158.191,101.3,1.49E-31,0.69016
370021,-7.9131,-7.20535,0.297436,-32.9991,101.3,106.66,539.045,112.743,1044.62,355.956,10686.2,7879.91,59.66,0,10.2754,50.4325,10732.2,14.2628,11.5617,88893,158.191,101.3,1.45E-31,0.712679
370031,-8.47203,-7.17685,0.15624,-32.9991,101.3,106.832,537.972,112.903,1044.58,362.965,10699.6,7891.81,59.66,0,10.2513,50.3472,10670.5,14.2793,11.6258,87908.5,158.191,101.3,1.41E-31,0.73528
370041,-8.84517,-7.17636,0.00170467,-32.9991,101.3,107.013,536.736,113.064,1044.48,370.583,10706.4,7896.92,59.66,0,10.2266,50.2929,10602.3,14.2984,11.7031,86911.9,158.191,101.3,1.37E-31,0.757225
370051,-9.10142,-7.19397,-0.15173,-32.9991,101.3,107.193,535.43,113.215,1044.34,378.735,10706,7894.62,59.66,0,10.2022,50.27,10532.4,14.3184,11.7928,86009.5,158.191,101.3,1.34E-31,0.78018
370061,-9.28481,-7.22856,-0.307968,-32.9991,101.3,107.376,534.097,113.36,1044.2,387.244,10698.5,7885.16,59.66,0,10.1792,50.2766,10461.7,14.3379,11.8942,85181.6,158.191,101.3,1.31E-31,0.802817
370071,-9.41995,-7.27177,-0.453506,-32.9991,101.3,107.549,532.765,113.488,1043.96,396.849,10683.4,7868.38,59.66,0,10.158,50.3088,10393.6,14.3569,12.0068,84347.3,158.191,101.3,1.28E-31,0.825915
370081,-9.52284,-7.32498,-0.585712,-32.9991,101.3,107.712,531.501,113.602,1043.77,406.492,10662.2,7845.67,59.66,0,10.1393,50.3622,10328.9,14.3741,12.1304,83659.5,158.191,101.3,1.25E-31,0.849207
370091,-9.60271,-7.38605,-0.713996,-32.9991,101.3,107.864,530.293,113.705,1043.53,416.872,10635.2,7817.47,59.66,0,10.1231,50.432,10268.4,14.3901,12.2646,83036.7,158.191,101.3,1.22E-31,0.871952
370101,-9.66407,-7.45174,-0.82274,-32.9991,101.3,108.01,529.165,113.802,1043.31,427.557,10603.2,7784.51,59.66,0,10.1099,50.515,10212.4,14.4047,12.4092,82390.8,158.191,101.3,1.20E-31,0.895209
370111,-9.71093,-7.52138,-0.916264,-32.9991,101.3,108.147,528.094,113.885,1043.04,439.141,10566.6,7747.54,59.66,0,10.0996,50.6061,10160.2,14.4186,12.564,81823.8,158.191,101.3,1.17E-31,0.918521
370121,-9.74633,-7.59759,-1.00137,-32.9991,101.3,108.271,527.148,113.956,1042.83,450.461,10527.2,7707.97,59.66,0,10.0923,50.7011,10113.9,14.4317,12.7283,81299.4,158.191,101.3,1.15E-31,0.941136
