Time,20-3 - Temperature,17-2 - Temperature,61-3 - Temperature,53-3 - Temperature,53-3 - Pressure,69 - Temperature,69 - Pressure,81 - Temperature,81 - Pressure,5-2 - Mass Flow,108 - Mass Flow,89-2 - Mass Flow,1 - Temperature,1 - Mass Flow,LIC506 - PV,LIC502 - PV,81 - Mass Flow,86 - Temperature,71-2 - Temperature,67 - Mass Flow,34-2 - Temperature,34-2 - Pressure,34-2 - Mass Flow,LIC508 - OP
[seconds],[C],[C],[C],[C],[kPa],[C],[kPa],[C],[kPa],[kg/h],[kg/h],[kg/h],[C],[kg/h],[%],[%],[kg/h],[C],[C],[kg/h],[C],[kPa],[kg/h],[%]
370261,0.146517,-9.31348,-1.41998,-32.9991,101.3,108.669,525.185,114.085,1042.76,580.969,10051.9,7316.67,59.66,0,10.3233,51.2649,10017.9,13.771,12.0106,81014.7,158.191,101.3,1.40E-31,0.816771
370271,0.146517,-9.34776,-1.44235,-32.9991,101.3,108.734,524.816,114.124,1042.71,590.907,10024.6,7293.38,59.66,0,10.3294,51.2776,9998.41,13.7487,12.0323,80889.6,158.191,101.3,1.39E-31,0.822249
370281,0.152589,-9.38512,-1.46633,-32.9991,101.3,108.797,524.465,114.162,1042.68,600.654,9997.97,7270.73,59.66,0,10.3354,51.2872,9979.81,13.7256,12.053,80769,158.191,101.3,1.39E-31,0.827642
370291,0.154335,-9.42157,-1.49008,-32.9991,101.3,108.862,524.114,114.198,1042.65,610.788,9971.82,7248.6,59.66,0,10.3413,51.2941,9961.23,13.7017,12.0731,80649.7,158.191,101.3,1.38E-31,0.832999
370301,0.154335,-9.45707,-1.51219,-32.9991,101.3,108.925,523.761,114.235,1042.61,620.674,9946.16,7227.01,59.66,0,10.3472,51.2986,9942.64,13.678,12.0923,80532.6,158.191,101.3,1.38E-31,0.838301
370311,0.159396,-9.49164,-1.53345,-32.9991,101.3,108.989,523.427,114.27,1042.6,630.397,9921.12,7206.05,59.66,0,10.3529,51.3006,9924.8,13.6541,12.1111,80415.9,158.191,101.3,1.38E-31,0.843519
370321,0.159396,-9.52529,-1.55358,-32.9991,101.3,109.051,523.112,114.303,1042.58,640.124,9896.58,7185.61,59.66,0,10.3584,51.3003,9907.98,13.6301,12.1288,80302.3,158.191,101.3,1.37E-31,0.848575
370331,0.164346,-9.55824,-1.57271,-32.9991,101.3,109.113,522.786,114.339,1042.58,649.8,9872.67,7165.82,59.66,0,10.3639,51.2979,9890.34,13.6061,12.1453,80191.8,158.191,101.3,1.37E-31,0.853475
370341,0.164346,-9.59004,-1.59086,-32.9991,101.3,109.175,522.47,114.37,1042.54,659.707,9849.15,7146.48,59.66,0,10.3691,51.2932,9873.9,13.5824,12.1606,80084.7,158.191,101.3,1.36E-31,0.858233
370351,0.169305,-9.62062,-1.60791,-32.9991,101.3,109.233,522.172,114.406,1042.56,669.007,9826.64,7128.04,59.66,0,10.3739,51.2866,9857.25,13.5584,12.1745,79981.4,158.191,101.3,1.36E-31,0.862859
370361,0.169305,-9.6503,-1.62424,-32.9991,101.3,109.292,521.885,114.436,1042.55,678.835,9804.5,7110.03,59.66,0,10.3784,51.2779,9841.85,13.5344,12.1867,79882.5,158.191,101.3,1.36E-31,0.867362
370371,0.174088,-9.67899,-1.63961,-32.9991,101.3,109.349,521.614,114.466,1042.57,688.191,9783.11,7092.7,59.66,0,10.3826,51.2677,9826.85,13.5104,12.1973,79787.9,158.191,101.3,1.36E-31,0.871761
370381,0.174088,-9.7067,-1.65459,-32.9991,101.3,109.406,521.327,114.498,1042.56,697.976,9762.2,7075.89,59.66,0,10.3865,51.2558,9811.32,13.4865,12.2063,79696.9,158.191,101.3,1.35E-31,0.876062
370391,0.17883,-9.73344,-1.66885,-32.9991,101.3,109.461,521.049,114.528,1042.56,707.685,9741.95,7059.7,59.66,0,10.39,51.2423,9796.25,13.4625,12.2136,79610.5,158.191,101.3,1.35E-31,0.880232
370401,0.17883,-9.75933,-1.6823,-32.9991,101.3,109.516,520.797,114.556,1042.58,717.039,9722.38,7044.14,59.66,0,10.3932,51.2275,9782.31,13.4386,12.2192,79527.9,158.191,101.3,1.35E-31,0.884307
370411,0.183146,-9.78423,-1.69503,-32.9991,101.3,109.572,520.546,114.585,1042.6,726.296,9703.39,7029.13,59.66,0,10.396,51.2117,9768.3,13.4147,12.2231,79448.5,158.191,101.3,1.34E-31,0.888278
370421,0.183146,-9.80796,-1.70692,-32.9991,101.3,109.625,520.303,114.613,1042.62,735.491,9685.03,7014.71,59.66,0,10.3984,51.1945,9754.85,13.3908,12.2261,79372.4,158.191,101.3,1.34E-31,0.892146
370431,0.187774,-9.83088,-1.71815,-32.9991,101.3,109.679,520.076,114.643,1042.68,744.095,9667.52,7001.03,59.66,0,10.4004,51.1764,9741.49,13.3669,12.2255,79299.2,158.191,101.3,1.34E-31,0.895919
370441,0.187774,-9.85276,-1.72914,-32.9991,101.3,109.73,519.834,114.672,1042.69,753.405,9650.36,6987.71,59.66,0,10.4019,51.1574,9728.05,13.3429,12.2255,79228.6,158.191,101.3,1.34E-31,0.899592
370451,0.191239,-9.87389,-1.73881,-32.9991,101.3,109.778,519.609,114.699,1042.71,762.305,9633.85,6974.98,59.66,0,10.403,51.1375,9715.42,13.3191,12.2229,79160.3,158.191,101.3,1.34E-31,0.903171
370461,0.191239,-9.89413,-1.7488,-32.9991,101.3,109.829,519.4,114.725,1042.76,771.035,9618.04,6962.85,59.66,0,10.4038,51.1169,9703.27,13.295,12.2171,79094.4,158.191,101.3,1.33E-31,0.906656
370471,0.196443,-9.91348,-1.7583,-32.9991,101.3,109.882,519.195,114.751,1042.81,779.609,9602.65,6951.09,59.66,0,10.4042,51.0963,9691.28,13.2709,12.2102,79030.7,158.191,101.3,1.33E-31,0.910049
370481,0.196443,-9.93204,-1.76693,-32.9991,101.3,109.931,518.993,114.777,1042.86,788.055,9587.85,6939.85,59.66,0,10.4041,51.0751,9679.41,13.2468,12.2021,78969.4,158.191,101.3,1.33E-31,0.91335
370491,0.20139,-9.94974,-1.775,-32.9991,101.3,109.979,518.794,114.803,1042.91,796.399,9573.61,6929.1,59.66,0,10.4037,51.0535,9667.78,13.2227,12.1923,78910.4,158.191,101.3,1.33E-31,0.916565
370501,0.200637,-9.96661,-1.78275,-32.9991,101.3,110.027,518.602,114.828,1042.95,804.597,9559.83,6918.77,59.66,0,10.4029,51.0317,9656.55,13.1986,12.181,78853.7,158.191,101.3,1.33E-31,0.91969
370511,0.200637,-9.98279,-1.78963,-32.9991,101.3,110.071,518.417,114.853,1043,812.647,9546.58,6908.9,59.66,0,10.4018,51.0096,9645.55,13.1745,12.1681,78799.8,158.191,101.3,1.32E-31,0.92273
370521,0.206158,-9.99806,-1.79653,-32.9991,101.3,110.118,518.234,114.879,1043.06,820.518,9533.89,6899.5,59.66,0,10.4004,50.9874,9634.49,13.1503,12.1537,78748.3,158.191,101.3,1.32E-31,0.925685
370531,0.20698,-10.0126,-1.80323,-32.9991,101.3,110.163,518.056,114.902,1043.11,828.574,9521.56,6890.4,59.66,0,10.3985,50.9653,9624.05,13.126,12.1378,78699.5,158.191,101.3,1.32E-31,0.928552
370541,0.206855,-10.0264,-1.80933,-32.9991,101.3,110.207,517.887,114.924,1043.17,836.383,9509.7,6881.68,59.66,0,10.3963,50.9433,9613.9,13.1016,12.1205,78653.1,158.191,101.3,1.32E-31,0.931341
370551,0.210199,-10.0395,-1.81497,-32.9991,101.3,110.252,517.723,114.948,1043.22,843.782,9498.32,6873.37,59.66,0,10.3938,50.9213,9603.92,13.0775,12.1017,78609.3,158.191,101.3,1.32E-31,0.934044
370561,0.210199,-10.0517,-1.82009,-32.9991,101.3,110.293,517.576,114.97,1043.31,851.044,9487.55,6865.56,59.66,0,10.391,50.8993,9594.53,13.053,12.0814,78568.5,158.191,101.3,1.32E-31,0.936669
370571,0.216452,-10.0634,-1.82536,-32.9991,101.3,110.336,517.424,114.992,1043.37,858.368,9477.09,6858.01,59.66,0,10.3879,50.8775,9585.11,13.0286,12.06,78529.2,158.191,101.3,1.32E-31,0.939205
370581,0.2155,-10.0745,-1.82999,-32.9991,101.3,110.377,517.273,115.014,1043.44,865.576,9467.06,6850.82,59.66,0,10.3845,50.8558,9575.77,13.0042,12.0376,78492.9,158.191,101.3,1.32E-31,0.941666
370591,0.215949,-10.0847,-1.83443,-32.9991,101.3,110.419,517.124,115.036,1043.5,872.646,9457.41,6843.92,59.66,0,10.3808,50.8345,9566.5,12.9798,12.0154,78458.6,158.191,101.3,1.32E-31,0.944057
370601,0.220098,-10.0944,-1.83851,-32.9991,101.3,110.457,516.975,115.059,1043.57,879.528,9448.12,6837.33,59.66,0,10.377,50.8136,9557.13,12.9556,11.99,78426.5,158.191,101.3,1.31E-31,0.946365
370611,0.219467,-10.1034,-1.84225,-32.9991,101.3,110.495,516.837,115.078,1043.62,886.351,9439.04,6830.89,59.66,0,10.3729,50.7931,9548.77,12.9315,11.966,78396.7,158.191,101.3,1.31E-31,0.948593
370621,0.219467,-10.1119,-1.84582,-32.9991,101.3,110.533,516.712,115.099,1043.71,892.712,9430.59,6824.94,59.66,0,10.3686,50.7729,9540.33,12.9073,11.9399,78369,158.191,101.3,1.31E-31,0.950743
370631,0.223951,-10.1197,-1.84926,-32.9991,101.3,110.572,516.584,115.119,1043.79,899.018,9422.43,6819.21,59.66,0,10.364,50.753,9532.05,12.8832,11.913,78343.4,158.191,101.3,1.31E-31,0.952811
370641,0.223951,-10.1269,-1.85237,-32.9991,101.3,110.608,516.468,115.137,1043.86,905.312,9414.58,6813.74,59.66,0,10.3591,50.7333,9524.5,12.8592,11.885,78319.9,158.191,101.3,1.31E-31,0.954802
370651,0.223951,-10.1337,-1.85514,-32.9991,101.3,110.643,516.346,115.157,1043.93,911.579,9407.08,6808.55,59.66,0,10.3543,50.714,9516.56,12.8352,11.8567,78298.6,158.191,101.3,1.31E-31,0.956716
370661,0.227448,-10.1399,-1.85774,-32.9991,101.3,110.676,516.222,115.178,1044.01,917.552,9399.91,6803.62,59.66,0,10.3492,50.6952,9508.36,12.8115,11.828,78279.4,158.191,101.3,1.31E-31,0.958552
370671,0.227448,-10.1455,-1.86052,-32.9991,101.3,110.715,516.124,115.193,1044.09,923.475,9393.03,6798.89,59.66,0,10.3439,50.6767,9501.71,12.7877,11.7991,78262.3,158.191,101.3,1.31E-31,0.96031
370681,0.232152,-10.1506,-1.86283,-32.9991,101.3,110.748,515.999,115.214,1044.15,929.243,9386.36,6794.32,59.66,0,10.3386,50.6589,9493.65,12.7644,11.7706,78247.4,158.191,101.3,1.31E-31,0.961993
370691,0.232152,-10.1552,-1.86456,-32.9991,101.3,110.78,515.907,115.231,1044.24,934.518,9380.14,6790.08,59.66,0,10.333,50.6413,9487.11,12.7415,11.7421,78234.6,158.191,101.3,1.31E-31,0.9636
370701,0.232152,-10.1594,-1.86671,-32.9991,101.3,110.813,515.798,115.248,1044.3,940.074,9373.95,6785.89,59.66,0,10.3274,50.6242,9480.16,12.7189,11.7122,78223.9,158.191,101.3,1.31E-31,0.965135
370711,0.237264,-10.1646,-1.86855,-32.9991,101.3,110.845,515.703,115.265,1044.39,945.279,9368.24,6782.06,59.66,0,10.3218,50.6075,9473.4,12.6963,11.6829,78215.3,158.191,101.3,1.31E-31,0.966598
370721,0.23691,-10.1678,-1.87024,-32.9991,101.3,110.877,515.603,115.282,1044.46,950.312,9362.64,6778.27,59.66,0,10.3159,50.5914,9466.82,12.6744,11.6542,78207.8,158.191,101.3,1.31E-31,0.967976
370731,0.241034,-10.169,-1.87188,-32.9991,101.3,110.908,515.512,115.3,1044.55,955.049,9357.44,6774.8,59.66,0,10.3099,50.5757,9460.2,12.6525,11.6241,78203.9,158.191,101.3,1.31E-31,0.969302
370741,0.240415,-10.1715,-1.87324,-32.9991,101.3,110.939,515.421,115.316,1044.63,959.811,9352.36,6771.39,59.66,0,10.3039,50.5605,9453.91,12.6313,11.5985,78201.1,158.191,101.3,1.31E-31,0.970534
370751,0.240415,-10.1748,-1.8742,-32.9991,101.3,110.968,515.331,115.331,1044.69,964.506,9347.43,6768.07,59.66,0,10.2978,50.5457,9447.9,12.6106,11.5689,78200.1,158.191,101.3,1.31E-31,0.971699
370761,0.244989,-10.175,-1.87508,-32.9991,101.3,110.996,515.251,115.348,1044.79,968.868,9343,6765.17,59.66,0,10.2917,50.5311,9441.77,12.5899,11.5429,78200.8,158.191,101.3,1.31E-31,0.972794
370771,0.244989,-10.1769,-1.87615,-32.9991,101.3,111.026,515.157,115.363,1044.84,973.539,9338.47,6762.18,59.66,0,10.2856,50.5169,9435.7,12.5701,11.5172,78203.6,158.191,101.3,1.31E-31,0.973822
370781,0.249186,-10.1771,-1.87662,-32.9991,101.3,111.051,515.088,115.375,1044.91,977.86,9334.22,6759.37,59.66,0,10.2795,50.5032,9430.81,12.5507,11.4933,78207.8,158.191,101.3,1.31E-31,0.974776
370791,0.248547,-10.1778,-1.87706,-32.9991,101.3,111.079,515.02,115.39,1045.01,981.698,9330.33,6756.85,59.66,0,10.2734,50.4899,9425.42,12.5322,11.4709,78213.9,158.191,101.3,1.31E-31,0.975663
370801,0.248547,-10.178,-1.87731,-32.9991,101.3,111.105,514.949,115.403,1045.07,985.729,9326.54,6754.4,59.66,0,10.2672,50.4766,9420.39,12.5143,11.4498,78221.6,158.191,101.3,1.31E-31,0.976483
370811,0.252326,-10.178,-1.8778,-32.9991,101.3,111.131,514.868,115.42,1045.15,989.461,9323.05,6752.15,59.66,0,10.2609,50.4639,9414.53,12.4972,11.4304,78230.9,158.191,101.3,1.31E-31,0.977236
370821,0.252326,-10.178,-1.87768,-32.9991,101.3,111.156,514.804,115.432,1045.22,993.076,9319.66,6749.98,59.66,0,10.2548,50.4514,9409.83,12.481,11.4132,78241.7,158.191,101.3,1.31E-31,0.977921
370831,0.256766,-10.178,-1.87796,-32.9991,101.3,111.185,514.751,115.443,1045.3,996.438,9316.43,6747.92,59.66,0,10.2486,50.4393,9405.73,12.4657,11.3987,78253.4,158.191,101.3,1.31E-31,0.978543
370841,0.256766,-10.1762,-1.87788,-32.9991,101.3,111.208,514.685,115.457,1045.37,999.918,9313.41,6746.01,59.66,0,10.2424,50.4276,9400.78,12.4514,11.3889,78267.4,158.191,101.3,1.32E-31,0.979076
370851,0.256766,-10.1739,-1.8776,-32.9991,101.3,111.232,514.627,115.468,1045.44,1003.31,9310.52,6744.19,59.66,0,10.2362,50.416,9396.48,12.4383,11.38,78282.9,158.191,101.3,1.32E-31,0.979546
370861,0.262079,-10.174,-1.87676,-32.9991,101.3,111.25,514.574,115.481,1045.53,1006.45,9307.99,6742.65,59.66,0,10.2301,50.4046,9392.04,12.4262,11.3747,78300.4,158.191,101.3,1.32E-31,0.979926
370871,0.262079,-10.1704,-1.87605,-32.9991,101.3,111.272,514.518,115.491,1045.58,1009.7,9305.41,6741.06,59.66,0,10.224,50.3935,9388,12.4156,11.3742,78318.1,158.191,101.3,1.32E-31,0.980283
370881,0.266711,-10.1682,-1.87501,-32.9991,101.3,111.293,514.473,115.503,1045.66,1012.48,9303.17,6739.73,59.66,0,10.2179,50.3825,9384.16,12.4064,11.376,78337.6,158.191,101.3,1.32E-31,0.980553
370891,0.266006,-10.1657,-1.87404,-32.9991,101.3,111.311,514.41,115.515,1045.71,1015.64,9301.02,6738.47,59.66,0,10.2118,50.3715,9379.71,12.3988,11.3848,78358.9,158.191,101.3,1.32E-31,0.980754
370901,0.270524,-10.1629,-1.87323,-32.9991,101.3,111.335,514.379,115.523,1045.8,1018.15,9299.11,6737.38,59.66,0,10.2058,50.3609,9376.72,12.3932,11.3989,78381.6,158.191,101.3,1.32E-31,0.980916
370911,0.269836,-10.1611,-1.87168,-32.9991,101.3,111.352,514.338,115.532,1045.86,1020.81,9297.26,6736.33,59.66,0,10.1999,50.3506,9373.37,12.3895,11.4212,78405.9,158.191,101.3,1.32E-31,0.981069
370921,0.274248,-10.1578,-1.87036,-32.9991,101.3,111.369,514.293,115.541,1045.91,1023.65,9295.5,6735.35,59.66,0,10.1939,50.3402,9370.07,12.3883,11.4483,78430.6,158.191,101.3,1.32E-31,0.981182
370931,0.273576,-10.1543,-1.86867,-32.9991,101.3,111.388,514.258,115.55,1045.97,1025.97,9294.05,6734.58,59.66,0,10.1879,50.3299,9367.07,12.3895,11.4839,78455.4,158.191,101.3,1.32E-31,0.981288
370941,0.27869,-10.1506,-1.86698,-32.9991,101.3,111.405,514.227,115.557,1046.02,1028.26,9292.65,6733.87,59.66,0,10.182,50.3197,9364.54,12.3935,11.5273,78482.3,158.191,101.3,1.33E-31,0.981303
370951,0.277912,-10.1464,-1.86576,-32.9991,101.3,111.42,514.203,115.567,1046.11,1030.07,9291.67,6733.46,59.66,0,10.1759,50.3096,9361.79,12.4002,11.579,78510.4,158.191,101.3,1.33E-31,0.98128
370961,0.281998,-10.1422,-1.8644,-32.9991,101.3,111.435,514.178,115.575,1046.17,1032.01,9290.77,6733.11,59.66,0,10.1699,50.2995,9359.19,12.4099,11.6394,78539.7,158.191,101.3,1.33E-31,0.981219
370971,0.281376,-10.1379,-1.862,-32.9991,101.3,111.451,514.16,115.583,1046.26,1033.81,9290.06,6732.88,59.66,0,10.1639,50.2896,9356.87,12.4225,11.7087,78570,158.191,101.3,1.33E-31,0.981124
370981,0.287705,-10.1332,-1.8596,-32.9991,101.3,111.46,514.138,115.589,1046.3,1035.83,9289.38,6732.69,59.66,0,10.1579,50.2795,9354.8,12.4385,11.7869,78601.3,158.191,101.3,1.33E-31,0.980995
370991,0.286742,-10.1284,-1.85696,-32.9991,101.3,111.475,514.121,115.596,1046.37,1037.37,9288.98,6732.71,59.66,0,10.152,50.2695,9352.71,12.4581,11.8735,78633.9,158.191,101.3,1.33E-31,0.98076
371001,0.290809,-10.1232,-1.85351,-32.9991,101.3,111.487,514.107,115.601,1046.41,1038.98,9288.6,6732.74,59.66,0,10.146,50.2595,9351.2,12.4811,11.968,78667.5,158.191,101.3,1.33E-31,0.980487
371011,0.29019,-10.1179,-1.85065,-32.9991,101.3,111.498,514.1,115.608,1046.49,1040.15,9288.57,6733.04,59.66,0,10.1401,50.2495,9349.59,12.5074,12.0694,78702,158.191,101.3,1.34E-31,0.980179
371021,0.295892,-10.1125,-1.84733,-32.9991,101.3,111.511,514.096,115.613,1046.55,1041.54,9288.67,6733.43,59.66,0,10.1341,50.2394,9348.25,12.5366,12.1763,78737.6,158.191,101.3,1.34E-31,0.979834
371031,0.295024,-10.1065,-1.84434,-32.9991,101.3,111.516,514.095,115.616,1046.6,1043.07,9288.87,6733.88,59.66,0,10.1281,50.2293,9347.38,12.5686,12.2872,78773.9,158.191,101.3,1.34E-31,0.979456
371041,0.295024,-10.1005,-1.84118,-32.9991,101.3,111.528,514.101,115.621,1046.67,1044.1,9289.39,6734.58,59.66,0,10.1221,50.2191,9346.47,12.603,12.3997,78811.4,158.191,101.3,1.34E-31,0.979052
371051,0.301113,-10.0945,-1.83808,-32.9991,101.3,111.537,514.103,115.626,1046.73,1045.14,9290.01,6735.33,59.66,0,10.116,50.2091,9345.58,12.6395,12.512,78849.8,158.191,101.3,1.34E-31,0.978618
371061,0.301113,-10.0882,-1.83503,-32.9991,101.3,111.542,514.115,115.628,1046.79,1046.16,9290.83,6736.25,59.66,0,10.1101,50.1989,9345.24,12.6772,12.6221,78889.2,158.191,101.3,1.34E-31,0.978159
